name,type,start_time,duration,"data"
"Async Serial","data",5.7883768,0.00098944,"u"
"Async Serial","data",5.7894184,0.00098944,"r"
"Async Serial","data",5.79046,0.00098944,"r"
"Async Serial","data",5.7915016,0.00098944,"a"
"Async Serial","data",5.79254336,0.00098944,"y"
"Async Serial","data",5.79358512,0.00098944,","
"Async Serial","data",5.79462656,0.00098944," "
"Async Serial","data",5.79566832,0.00098944,"t"
"Async Serial","data",5.79671008,0.00098944,"h"
"Async Serial","data",5.79775184,0.00098944,"e"
"Async Serial","data",5.7987936,0.00098944," "
"Async Serial","data",5.79983504,0.00098944,"c"
"Async Serial","data",5.80087664,0.00098944,"h"
"Async Serial","data",5.8019184,0.00098944,"a"
"Async Serial","data",5.80296,0.00098944,"i"
"Async Serial","data",5.80400176,0.00098944,"r"
"Async Serial","data",5.80504336,0.00098944,"m"
"Async Serial","data",5.80608496,0.00098944,"a"
"Async Serial","data",5.80712672,0.00098944,"n"
"Async Serial","data",5.80816832,0.00098944,","
"Async Serial","data",5.80920976,0.00098944," "
"Async Serial","data",5.81025136,0.00098944,"a"
"Async Serial","data",5.8112928,0.00098944,"n"
"Async Serial","data",5.81233424,0.00098944,"d"
"Async Serial","data",5.813376,0.00098944," "
"Async Serial","data",5.81441744,0.00098944,"M"
"Async Serial","data",5.81545904,0.00098944,"r"
"Async Serial","data",5.81650048,0.00098944,"."
"Async Serial","data",5.81754208,0.00098944," "
"Async Serial","data",5.81858368,0.00098944,"W"
"Async Serial","data",5.81962528,0.00098944,"a"
"Async Serial","data",5.82066688,0.00098944,"l"
"Async Serial","data",5.82170864,0.00098944,"d"
"Async Serial","data",5.82275024,0.00098944,"r"
"Async Serial","data",5.823792,0.00098944,"o"
"Async Serial","data",5.8248336,0.00098944,"n"
"Async Serial","data",5.82587504,0.00098944,","
"Async Serial","data",5.82691664,0.00098944," "
"Async Serial","data",5.82795872,0.00098944,"t"
"Async Serial","data",5.82900032,0.00098944,"h"
"Async Serial","data",5.83004176,0.00098944,"e"
"Async Serial","data",5.83108352,0.00098944,""
"Async Serial","data",5.8321248,0.00098944,"
"
"Async Serial","data",5.83316656,0.00098944,"l"
"Async Serial","data",5.83420816,0.00098944,"e"
"Async Serial","data",5.83524992,0.00098944,"c"
"Async Serial","data",5.83629152,0.00098944,"t"
"Async Serial","data",5.83733312,0.00098944,"u"
"Async Serial","data",5.83837472,0.00098944,"r"
"Async Serial","data",5.83941632,0.00098944,"e"
"Async Serial","data",5.84045776,0.00098944,"r"
"Async Serial","data",5.84149952,0.00098944,","
"Async Serial","data",5.84254144,0.00098944," "
"Async Serial","data",5.8435832,0.00098944,"t"
"Async Serial","data",5.84462464,0.00098944,"h"
"Async Serial","data",5.84566624,0.00098944,"r"
"Async Serial","data",5.846708,0.00098944,"e"
"Async Serial","data",5.84774976,0.00098944,"a"
"Async Serial","data",5.84879136,0.00098944,"d"
"Async Serial","data",5.84983296,0.00098944,"e"
"Async Serial","data",5.85087488,0.00098944,"d"
"Async Serial","data",5.85191664,0.00098944," "
"Async Serial","data",5.85295808,0.00098944,"t"
"Async Serial","data",5.85399984,0.00098944,"h"
"Async Serial","data",5.85504144,0.00098944,"e"
"Async Serial","data",5.8560832,0.00098944,"i"
"Async Serial","data",5.8571248,0.00098944,"r"
"Async Serial","data",5.85816656,0.00098944," "
"Async Serial","data",5.85920848,0.00098944,"w"
"Async Serial","data",5.86025024,0.00098944,"a"
"Async Serial","data",5.86129216,0.00098944,"y"
"Async Serial","data",5.86233392,0.00098944," "
"Async Serial","data",5.86337568,0.00098944,"t"
"Async Serial","data",5.8644176,0.00098944,"o"
"Async Serial","data",5.8654592,0.00098944," "
"Async Serial","data",5.8665008,0.00098944,"t"
"Async Serial","data",5.86754256,0.00098944,"h"
"Async Serial","data",5.86858416,0.00098944,"e"
"Async Serial","data",5.86962576,0.00098944," "
"Async Serial","data",5.87066736,0.00098944,"f"
"Async Serial","data",5.87170896,0.00098944,"r"
"Async Serial","data",5.87275056,0.00098944,"o"
"Async Serial","data",5.87379232,0.00098944,"n"
"Async Serial","data",5.87483392,0.00098944,"t"
"Async Serial","data",5.87587552,0.00098944,","
"Async Serial","data",5.87691712,0.00098944," "
"Async Serial","data",5.87795888,0.00098944,"a"
"Async Serial","data",5.8790008,0.00098944,"n"
"Async Serial","data",5.88004256,0.00098944,"d"
"Async Serial","data",5.88108432,0.00098944," "
"Async Serial","data",5.88212608,0.00098944,"t"
"Async Serial","data",5.88316768,0.00098944,"h"
"Async Serial","data",5.88420928,0.00098944,"e"
"Async Serial","data",5.88525072,0.00098944," "
"Async Serial","data",5.88629232,0.00098944,"p"
"Async Serial","data",5.88733392,0.00098944,"r"
"Async Serial","data",5.88837584,0.00098944,"o"
"Async Serial","data",5.88941744,0.00098944,"c"
"Async Serial","data",5.8904592,0.00098944,"e"
"Async Serial","data",5.8915008,0.00098944,"e"
"Async Serial","data",5.8925424,0.00098944,"d"
"Async Serial","data",5.893584,0.00098944,"i"
"Async Serial","data",5.8946256,0.00098944,"n"
"Async Serial","data",5.8956672,0.00098944,"g"
"Async Serial","data",5.8967088,0.00098944,"s"
"Async Serial","data",5.89775024,0.00098944," "
"Async Serial","data",5.89879216,0.00098944,"b"
"Async Serial","data",5.89983392,0.00098944,"e"
"Async Serial","data",5.90087536,0.00098944,"g"
"Async Serial","data",5.90191696,0.00098944,"a"
"Async Serial","data",5.90295856,0.00098944,"n"
"Async Serial","data",5.904,0.00098944,"."
"Async Serial","data",5.9050416,0.00098944,""
"Async Serial","data",5.90608336,0.00098944,"
"
"Async Serial","data",5.90712496,0.00098944,""
"Async Serial","data",5.90816672,0.00098944,"
"
"Async Serial","data",5.90920848,0.00098944,"P"
"Async Serial","data",5.91025008,0.00098944,"r"
"Async Serial","data",5.91129184,0.00098944,"o"
"Async Serial","data",5.9123336,0.00098944,"f"
"Async Serial","data",5.9133752,0.00098944,"e"
"Async Serial","data",5.9144168,0.00098944,"s"
"Async Serial","data",5.91545856,0.00098944,"s"
"Async Serial","data",5.91650016,0.00098944,"o"
"Async Serial","data",5.91754176,0.00098944,"r"
"Async Serial","data",5.91858352,0.00098944," "
"Async Serial","data",5.91962512,0.00098944,"M"
"Async Serial","data",5.9206664,0.00098944,"u"
"Async Serial","data",5.921708,0.00098944,"r"
"Async Serial","data",5.9227496,0.00098944,"r"
"Async Serial","data",5.9237912,0.00098944,"a"
"Async Serial","data",5.92483264,0.00098944,"y"
"Async Serial","data",5.92587424,0.00098944," "
"Async Serial","data",5.926916,0.00098944,"w"
"Async Serial","data",5.9279576,0.00098944,"i"
"Async Serial","data",5.92899936,0.00098944,"l"
"Async Serial","data",5.93004096,0.00098944,"l"
"Async Serial","data",5.93108256,0.00098944,","
"Async Serial","data",5.93212432,0.00098944," "
"Async Serial","data",5.93316576,0.00098944,"I"
"Async Serial","data",5.93420752,0.00098944," "
"Async Serial","data",5.93524896,0.00098944,"a"
"Async Serial","data",5.93629056,0.00098944,"m"
"Async Serial","data",5.93733232,0.00098944," "
"Async Serial","data",5.93837392,0.00098944,"s"
"Async Serial","data",5.93941568,0.00098944,"u"
"Async Serial","data",5.94045744,0.00098944,"r"
"Async Serial","data",5.94149872,0.00098944,"e"
"Async Serial","data",5.94254048,0.00098944,","
"Async Serial","data",5.94358224,0.00098944," "
"Async Serial","data",5.944624,0.00098944,"e"
"Async Serial","data",5.9456656,0.00098944,"x"
"Async Serial","data",5.94670736,0.00098944,"c"
"Async Serial","data",5.94774896,0.00098944,"u"
"Async Serial","data",5.94879072,0.00098944,"s"
"Async Serial","data",5.94983248,0.00098944,"e"
"Async Serial","data",5.95087392,0.00098944," "
"Async Serial","data",5.95191568,0.00098944,"m"
"Async Serial","data",5.95295712,0.00098944,"e"
"Async Serial","data",5.95399872,0.00098944," "
"Async Serial","data",5.95504048,0.00098944,"i"
"Async Serial","data",5.95608192,0.00098944,"f"
"Async Serial","data",5.95712336,0.00098944," "
"Async Serial","data",5.95816496,0.00098944,"I"
"Async Serial","data",5.95920656,0.00098944," "
"Async Serial","data",5.96024816,0.00098944,"s"
"Async Serial","data",5.9612896,0.00098944,"a"
"Async Serial","data",5.9623312,0.00098944,"y"
"Async Serial","data",5.9633728,0.00098944," "
"Async Serial","data",5.96441424,0.00098944,"t"
"Async Serial","data",5.96545616,0.00098944,"h"
"Async Serial","data",5.96649776,0.00098944,"a"
"Async Serial","data",5.96753952,0.00098944,"t"
"Async Serial","data",5.96858112,0.00098944," "
"Async Serial","data",5.96962272,0.00098944,"h"
"Async Serial","data",5.97066432,0.00098944,"e"
"Async Serial","data",5.97170608,0.00098944," "
"Async Serial","data",5.97274768,0.00098944,"h"
"Async Serial","data",5.97378896,0.00098944,"a"
"Async Serial","data",5.97483088,0.00098944,"s"
"Async Serial","data",5.97587216,0.00098944," "
"Async Serial","data",5.97691376,0.00098944,"t"
"Async Serial","data",5.97795536,0.00098944,"h"
"Async Serial","data",5.97899696,0.00098944,"e"
"Async Serial","data",5.98003856,0.00098944,""
"Async Serial","data",5.98108016,0.00098944,"
"
"Async Serial","data",5.98212192,0.00098944,"c"
"Async Serial","data",5.98316368,0.00098944,"o"
"Async Serial","data",5.98420496,0.00098944,"m"
"Async Serial","data",5.98524656,0.00098944,"m"
"Async Serial","data",5.98628816,0.00098944,"o"
"Async Serial","data",5.98732976,0.00098944,"n"
"Async Serial","data",5.98837136,0.00098944," "
"Async Serial","data",5.9894128,0.00098944,"f"
"Async Serial","data",5.99045424,0.00098944,"a"
"Async Serial","data",5.99149568,0.00098944,"u"
"Async Serial","data",5.99253776,0.00098944,"l"
"Async Serial","data",5.99357952,0.00098944,"t"
"Async Serial","data",5.99462112,0.00098944," "
"Async Serial","data",5.99566288,0.00098944,"o"
"Async Serial","data",5.9967048,0.00098944,"f"
"Async Serial","data",5.99774656,0.00098944," "
"Async Serial","data",5.99878832,0.00098944,"m"
"Async Serial","data",5.99982976,0.00098944,"o"
"Async Serial","data",6.00087136,0.00098944,"s"
"Async Serial","data",6.00191328,0.00098944,"t"
"Async Serial","data",6.00295488,0.00098944," "
"Async Serial","data",6.00399648,0.00098944,"E"
"Async Serial","data",6.0050384,0.00098944,"n"
"Async Serial","data",6.00608,0.00098944,"g"
"Async Serial","data",6.00712144,0.00098944,"l"
"Async Serial","data",6.00816304,0.00098944,"i"
"Async Serial","data",6.0092048,0.00098944,"s"
"Async Serial","data",6.0102464,0.00098944,"h"
"Async Serial","data",6.01128816,0.00098944,"m"
"Async Serial","data",6.01232976,0.00098944,"e"
"Async Serial","data",6.01337136,0.00098944,"n"
"Async Serial","data",6.01441296,0.00098944," "
"Async Serial","data",6.01545456,0.00098944,"o"
"Async Serial","data",6.016496,0.00098944,"f"
"Async Serial","data",6.0175376,0.00098944," "
"Async Serial","data",6.01857936,0.00098944,"b"
"Async Serial","data",6.01962112,0.00098944,"e"
"Async Serial","data",6.02066272,0.00098944,"i"
"Async Serial","data",6.02170432,0.00098944,"n"
"Async Serial","data",6.02274592,0.00098944,"g"
"Async Serial","data",6.02378752,0.00098944," "
"Async Serial","data",6.02482912,0.00098944,"i"
"Async Serial","data",6.02587088,0.00098944,"n"
"Async Serial","data",6.02691248,0.00098944,"a"
"Async Serial","data",6.02795392,0.00098944,"u"
"Async Serial","data",6.02899584,0.00098944,"d"
"Async Serial","data",6.03003728,0.00098944,"i"
"Async Serial","data",6.03107888,0.00098944,"b"
"Async Serial","data",6.03212064,0.00098944,"l"
"Async Serial","data",6.0331624,0.00098944,"e"
"Async Serial","data",6.03420384,0.00098944,"."
"Async Serial","data",6.0352456,0.00098944," "
"Async Serial","data",6.03628736,0.00098944," "
"Async Serial","data",6.03732848,0.00098944,"W"
"Async Serial","data",6.03836992,0.00098944,"h"
"Async Serial","data",6.03941152,0.00098944,"y"
"Async Serial","data",6.04045312,0.00098944," "
"Async Serial","data",6.04149472,0.00098944,"o"
"Async Serial","data",6.04253664,0.00098944,"n"
"Async Serial","data",6.04357824,0.00098944," "
"Async Serial","data",6.04461984,0.00098944,"e"
"Async Serial","data",6.04566144,0.00098944,"a"
"Async Serial","data",6.0467032,0.00098944,"r"
"Async Serial","data",6.04774464,0.00098944,"t"
"Async Serial","data",6.0487864,0.00098944,"h"
"Async Serial","data",6.04982784,0.00098944,""
"Async Serial","data",6.05086944,0.00098944,"
"
"Async Serial","data",6.05191104,0.00098944,"p"
"Async Serial","data",6.05295248,0.00098944,"e"
"Async Serial","data",6.05399424,0.00098944,"o"
"Async Serial","data",6.05503584,0.00098944,"p"
"Async Serial","data",6.05607744,0.00098944,"l"
"Async Serial","data",6.05711904,0.00098944,"e"
"Async Serial","data",6.05816032,0.00098944," "
"Async Serial","data",6.05920208,0.00098944,"w"
"Async Serial","data",6.06024368,0.00098944,"h"
"Async Serial","data",6.06128512,0.00098944,"o"
"Async Serial","data",6.06232672,0.00098944," "
"Async Serial","data",6.06336816,0.00098944,"h"
"Async Serial","data",6.06440992,0.00098944,"a"
"Async Serial","data",6.06545152,0.00098944,"v"
"Async Serial","data",6.06649312,0.00098944,"e"
"Async Serial","data",6.06753488,0.00098944," "
"Async Serial","data",6.06857648,0.00098944,"s"
"Async Serial","data",6.06961824,0.00098944,"o"
"Async Serial","data",6.07065984,0.00098944,"m"
"Async Serial","data",6.07170144,0.00098944,"e"
"Async Serial","data",6.07274304,0.00098944,"t"
"Async Serial","data",6.07378448,0.00098944,"h"
"Async Serial","data",6.07482624,0.00098944,"i"
"Async Serial","data",6.07586768,0.00098944,"n"
"Async Serial","data",6.07690944,0.00098944,"g"
"Async Serial","data",6.07795104,0.00098944," "
"Async Serial","data",6.0789928,0.00098944,"t"
"Async Serial","data",6.08003456,0.00098944,"o"
"Async Serial","data",6.081076,0.00098944," "
"Async Serial","data",6.0821176,0.00098944,"s"
"Async Serial","data",6.08315936,0.00098944,"a"
"Async Serial","data",6.08420096,0.00098944,"y"
"Async Serial","data",6.08524272,0.00098944," "
"Async Serial","data",6.08628416,0.00098944,"w"
"Async Serial","data",6.08732576,0.00098944,"h"
"Async Serial","data",6.08836736,0.00098944,"i"
"Async Serial","data",6.08940912,0.00098944,"c"
"Async Serial","data",6.09045056,0.00098944,"h"
"Async Serial","data",6.09149248,0.00098944," "
"Async Serial","data",6.09253408,0.00098944,"i"
"Async Serial","data",6.09357568,0.00098944,"s"
"Async Serial","data",6.09461712,0.00098944," "
"Async Serial","data",6.09565904,0.00098944,"w"
"Async Serial","data",6.09670064,0.00098944,"o"
"Async Serial","data",6.09774224,0.00098944,"r"
"Async Serial","data",6.098784,0.00098944,"t"
"Async Serial","data",6.0998256,0.00098944,"h"
"Async Serial","data",6.1008672,0.00098944," "
"Async Serial","data",6.10190896,0.00098944,"h"
"Async Serial","data",6.10295056,0.00098944,"e"
"Async Serial","data",6.10399232,0.00098944,"a"
"Async Serial","data",6.10503392,0.00098944,"r"
"Async Serial","data",6.10607568,0.00098944,"i"
"Async Serial","data",6.10711728,0.00098944,"n"
"Async Serial","data",6.10815904,0.00098944,"g"
"Async Serial","data",6.10920064,0.00098944," "
"Async Serial","data",6.11024224,0.00098944,"s"
"Async Serial","data",6.11128384,0.00098944,"h"
"Async Serial","data",6.1123256,0.00098944,"o"
"Async Serial","data",6.1133672,0.00098944,"u"
"Async Serial","data",6.11440864,0.00098944,"l"
"Async Serial","data",6.11545008,0.00098944,"d"
"Async Serial","data",6.11649184,0.00098944," "
"Async Serial","data",6.11753328,0.00098944,"n"
"Async Serial","data",6.11857488,0.00098944,"o"
"Async Serial","data",6.11961648,0.00098944,"t"
"Async Serial","data",6.12065808,0.00098944," "
"Async Serial","data",6.12169968,0.00098944,"t"
"Async Serial","data",6.12274128,0.00098944,"a"
"Async Serial","data",6.12378304,0.00098944,"k"
"Async Serial","data",6.12482464,0.00098944,"e"
"Async Serial","data",6.12586624,0.00098944,""
"Async Serial","data",6.126908,0.00098944,"
"
"Async Serial","data",6.1279496,0.00098944,"t"
"Async Serial","data",6.1289912,0.00098944,"h"
"Async Serial","data",6.1300328,0.00098944,"e"
"Async Serial","data",6.13107456,0.00098944," "
"Async Serial","data",6.132116,0.00098944,"s"
"Async Serial","data",6.1331576,0.00098944,"l"
"Async Serial","data",6.1341992,0.00098944,"i"
"Async Serial","data",6.1352408,0.00098944,"g"
"Async Serial","data",6.13628256,0.00098944,"h"
"Async Serial","data",6.13732416,0.00098944,"t"
"Async Serial","data",6.13836576,0.00098944," "
"Async Serial","data",6.13940736,0.00098944,"t"
"Async Serial","data",6.14044896,0.00098944,"r"
"Async Serial","data",6.1414904,0.00098944,"o"
"Async Serial","data",6.14253216,0.00098944,"u"
"Async Serial","data",6.14357376,0.00098944,"b"
"Async Serial","data",6.14461536,0.00098944,"l"
"Async Serial","data",6.1456568,0.00098944,"e"
"Async Serial","data",6.14669824,0.00098944," "
"Async Serial","data",6.14773984,0.00098944,"t"
"Async Serial","data",6.14878144,0.00098944,"o"
"Async Serial","data",6.1498232,0.00098944," "
"Async Serial","data",6.15086496,0.00098944,"l"
"Async Serial","data",6.15190656,0.00098944,"e"
"Async Serial","data",6.15294816,0.00098944,"a"
"Async Serial","data",6.15398992,0.00098944,"r"
"Async Serial","data",6.15503152,0.00098944,"n"
"Async Serial","data",6.15607312,0.00098944," "
"Async Serial","data",6.15711488,0.00098944,"h"
"Async Serial","data",6.15815648,0.00098944,"o"
"Async Serial","data",6.15919808,0.00098944,"w"
"Async Serial","data",6.16023984,0.00098944," "
"Async Serial","data",6.16128144,0.00098944,"t"
"Async Serial","data",6.1623232,0.00098944,"o"
"Async Serial","data",6.16336464,0.00098944," "
"Async Serial","data",6.16440624,0.00098944,"m"
"Async Serial","data",6.165448,0.00098944,"a"
"Async Serial","data",6.16648976,0.00098944,"k"
"Async Serial","data",6.16753136,0.00098944,"e"
"Async Serial","data",6.16857312,0.00098944," "
"Async Serial","data",6.16961456,0.00098944,"i"
"Async Serial","data",6.17065616,0.00098944,"t"
"Async Serial","data",6.1716976,0.00098944," "
"Async Serial","data",6.1727392,0.00098944,"h"
"Async Serial","data",6.17378112,0.00098944,"e"
"Async Serial","data",6.17482272,0.00098944,"a"
"Async Serial","data",6.17586448,0.00098944,"r"
"Async Serial","data",6.17690624,0.00098944,"d"
"Async Serial","data",6.177948,0.00098944," "
"Async Serial","data",6.1789896,0.00098944,"i"
"Async Serial","data",6.18003104,0.00098944,"s"
"Async Serial","data",6.18107264,0.00098944," "
"Async Serial","data",6.1821144,0.00098944,"o"
"Async Serial","data",6.183156,0.00098944,"n"
"Async Serial","data",6.1841976,0.00098944,"e"
"Async Serial","data",6.18523904,0.00098944," "
"Async Serial","data",6.18628064,0.00098944,"o"
"Async Serial","data",6.18732208,0.00098944,"f"
"Async Serial","data",6.18836352,0.00098944," "
"Async Serial","data",6.18940512,0.00098944,"t"
"Async Serial","data",6.19044672,0.00098944,"h"
"Async Serial","data",6.19148848,0.00098944,"e"
"Async Serial","data",6.19252992,0.00098944," "
"Async Serial","data",6.19357152,0.00098944,"s"
"Async Serial","data",6.19461344,0.00098944,"t"
"Async Serial","data",6.1956552,0.00098944,"r"
"Async Serial","data",6.1966968,0.00098944,"a"
"Async Serial","data",6.1977384,0.00098944,"n"
"Async Serial","data",6.19878,0.00098944,"g"
"Async Serial","data",6.19982176,0.00098944,"e"
"Async Serial","data",6.20086368,0.00098944,""
"Async Serial","data",6.20190544,0.00098944,"
"
"Async Serial","data",6.20294704,0.00098944,"m"
"Async Serial","data",6.2039888,0.00098944,"y"
"Async Serial","data",6.2050304,0.00098944,"s"
"Async Serial","data",6.20607184,0.00098944,"t"
"Async Serial","data",6.20711328,0.00098944,"e"
"Async Serial","data",6.20815488,0.00098944,"r"
"Async Serial","data",6.20919664,0.00098944,"i"
"Async Serial","data",6.21023824,0.00098944,"e"
"Async Serial","data",6.21127984,0.00098944,"s"
"Async Serial","data",6.2123216,0.00098944," "
"Async Serial","data",6.2133632,0.00098944,"o"
"Async Serial","data",6.21440496,0.00098944,"f"
"Async Serial","data",6.21544656,0.00098944," "
"Async Serial","data",6.21648832,0.00098944,"m"
"Async Serial","data",6.21752992,0.00098944,"o"
"Async Serial","data",6.21857168,0.00098944,"d"
"Async Serial","data",6.21961328,0.00098944,"e"
"Async Serial","data",6.22065488,0.00098944,"r"
"Async Serial","data",6.2216968,0.00098944,"n"
"Async Serial","data",6.22273872,0.00098944," "
"Async Serial","data",6.22378048,0.00098944,"l"
"Async Serial","data",6.22482224,0.00098944,"i"
"Async Serial","data",6.225864,0.00098944,"f"
"Async Serial","data",6.22690576,0.00098944,"e"
"Async Serial","data",6.22794736,0.00098944,"."
"Async Serial","data",6.22898912,0.00098944," "
"Async Serial","data",6.23003072,0.00098944," "
"Async Serial","data",6.23107248,0.00098944,"T"
"Async Serial","data",6.23211408,0.00098944,"h"
"Async Serial","data",6.23315568,0.00098944,"e"
"Async Serial","data",6.23419744,0.00098944,"i"
"Async Serial","data",6.23523904,0.00098944,"r"
"Async Serial","data",6.2362808,0.00098944," "
"Async Serial","data",6.23732256,0.00098944,"m"
"Async Serial","data",6.23836416,0.00098944,"e"
"Async Serial","data",6.23940576,0.00098944,"t"
"Async Serial","data",6.24044736,0.00098944,"h"
"Async Serial","data",6.24148896,0.00098944,"o"
"Async Serial","data",6.24253072,0.00098944,"d"
"Async Serial","data",6.24357232,0.00098944,"s"
"Async Serial","data",6.24461408,0.00098944," "
"Async Serial","data",6.24565552,0.00098944,"a"
"Async Serial","data",6.24669728,0.00098944,"r"
"Async Serial","data",6.24773888,0.00098944,"e"
"Async Serial","data",6.24878048,0.00098944," "
"Async Serial","data",6.24982224,0.00098944,"a"
"Async Serial","data",6.25086384,0.00098944,"s"
"Async Serial","data",6.2519056,0.00098944," "
"Async Serial","data",6.25294736,0.00098944,"r"
"Async Serial","data",6.25398896,0.00098944,"e"
"Async Serial","data",6.25503056,0.00098944,"a"
"Async Serial","data",6.25607216,0.00098944,"s"
"Async Serial","data",6.25711376,0.00098944,"o"
"Async Serial","data",6.25815536,0.00098944,"n"
"Async Serial","data",6.2591968,0.00098944,"a"
"Async Serial","data",6.26023824,0.00098944,"b"
"Async Serial","data",6.26127968,0.00098944,"l"
"Async Serial","data",6.26232144,0.00098944,"e"
"Async Serial","data",6.26336304,0.00098944," "
"Async Serial","data",6.26440464,0.00098944,"a"
"Async Serial","data",6.26544656,0.00098944,"s"
"Async Serial","data",6.26648816,0.00098944," "
"Async Serial","data",6.26752992,0.00098944,"t"
"Async Serial","data",6.26857136,0.00098944,"o"
"Async Serial","data",6.26961296,0.00098944," "
"Async Serial","data",6.27065472,0.00098944,"t"
"Async Serial","data",6.27169632,0.00098944,"r"
"Async Serial","data",6.27273792,0.00098944,"y"
"Async Serial","data",6.27377968,0.00098944," "
"Async Serial","data",6.27482128,0.00098944,"t"
"Async Serial","data",6.27586304,0.00098944,"o"
"Async Serial","data",6.2769048,0.00098944,""
"Async Serial","data",6.2779464,0.00098944,"
"
"Async Serial","data",6.27898816,0.00098944,"p"
"Async Serial","data",6.28002976,0.00098944,"o"
"Async Serial","data",6.28107136,0.00098944,"u"
"Async Serial","data",6.28211328,0.00098944,"r"
"Async Serial","data",6.28315488,0.00098944," "
"Async Serial","data",6.28419632,0.00098944,"s"
"Async Serial","data",6.28523824,0.00098944,"o"
"Async Serial","data",6.28627984,0.00098944,"m"
"Async Serial","data",6.2873216,0.00098944,"e"
"Async Serial","data",6.2883632,0.00098944," "
"Async Serial","data",6.28940496,0.00098944,"p"
"Async Serial","data",6.29044656,0.00098944,"r"
"Async Serial","data",6.29148816,0.00098944,"e"
"Async Serial","data",6.29252992,0.00098944,"c"
"Async Serial","data",6.29357136,0.00098944,"i"
"Async Serial","data",6.29461328,0.00098944,"o"
"Async Serial","data",6.29565488,0.00098944,"u"
"Async Serial","data",6.29669648,0.00098944,"s"
"Async Serial","data",6.29773808,0.00098944," "
"Async Serial","data",6.29877952,0.00098944,"s"
"Async Serial","data",6.29982128,0.00098944,"t"
"Async Serial","data",6.30086288,0.00098944,"u"
"Async Serial","data",6.30190432,0.00098944,"f"
"Async Serial","data",6.30294576,0.00098944,"f"
"Async Serial","data",6.30398736,0.00098944," "
"Async Serial","data",6.30502864,0.00098944,"f"
"Async Serial","data",6.30607056,0.00098944,"r"
"Async Serial","data",6.30711216,0.00098944,"o"
"Async Serial","data",6.30815376,0.00098944,"m"
"Async Serial","data",6.30919552,0.00098944," "
"Async Serial","data",6.31023712,0.00098944,"t"
"Async Serial","data",6.31127888,0.00098944,"h"
"Async Serial","data",6.31232048,0.00098944,"e"
"Async Serial","data",6.31336224,0.00098944," "
"Async Serial","data",6.31440384,0.00098944,"s"
"Async Serial","data",6.31544544,0.00098944,"p"
"Async Serial","data",6.3164872,0.00098944,"r"
"Async Serial","data",6.3175288,0.00098944,"i"
"Async Serial","data",6.31857024,0.00098944,"n"
"Async Serial","data",6.31961184,0.00098944,"g"
"Async Serial","data",6.32065344,0.00098944," "
"Async Serial","data",6.32169504,0.00098944,"t"
"Async Serial","data",6.32273632,0.00098944,"o"
"Async Serial","data",6.32377776,0.00098944," "
"Async Serial","data",6.32481952,0.00098944,"t"
"Async Serial","data",6.32586112,0.00098944,"h"
"Async Serial","data",6.32690272,0.00098944,"e"
"Async Serial","data",6.32794416,0.00098944," "
"Async Serial","data",6.32898592,0.00098944,"r"
"Async Serial","data",6.33002752,0.00098944,"e"
"Async Serial","data",6.33106928,0.00098944,"s"
"Async Serial","data",6.33211088,0.00098944,"e"
"Async Serial","data",6.33315248,0.00098944,"r"
"Async Serial","data",6.33419424,0.00098944,"v"
"Async Serial","data",6.335236,0.00098944,"o"
"Async Serial","data",6.33627776,0.00098944,"i"
"Async Serial","data",6.33731952,0.00098944,"r"
"Async Serial","data",6.33836128,0.00098944," "
"Async Serial","data",6.33940272,0.00098944,"t"
"Async Serial","data",6.34044432,0.00098944,"h"
"Async Serial","data",6.34148592,0.00098944,"r"
"Async Serial","data",6.34252768,0.00098944,"o"
"Async Serial","data",6.34356928,0.00098944,"u"
"Async Serial","data",6.34461088,0.00098944,"g"
"Async Serial","data",6.34565232,0.00098944,"h"
"Async Serial","data",6.34669392,0.00098944," "
"Async Serial","data",6.34773568,0.00098944,"a"
"Async Serial","data",6.3487776,0.00098944,""
"Async Serial","data",6.34981904,0.00098944,"
"
"Async Serial","data",6.35086048,0.00098944,"n"
"Async Serial","data",6.35190192,0.00098944,"o"
"Async Serial","data",6.35294368,0.00098944,"n"
"Async Serial","data",6.35398528,0.00098944,"-"
"Async Serial","data",6.35502688,0.00098944,"c"
"Async Serial","data",6.35606832,0.00098944,"o"
"Async Serial","data",6.35710992,0.00098944,"n"
"Async Serial","data",6.35815136,0.00098944,"d"
"Async Serial","data",6.35919296,0.00098944,"u"
"Async Serial","data",6.36023456,0.00098944,"c"
"Async Serial","data",6.36127632,0.00098944,"t"
"Async Serial","data",6.36231808,0.00098944,"i"
"Async Serial","data",6.36335984,0.00098944,"n"
"Async Serial","data",6.36440128,0.00098944,"g"
"Async Serial","data",6.36544288,0.00098944," "
"Async Serial","data",6.36648464,0.00098944,"p"
"Async Serial","data",6.36752624,0.00098944,"i"
"Async Serial","data",6.368568,0.00098944,"p"
"Async Serial","data",6.3696096,0.00098944,"e"
"Async Serial","data",6.37065136,0.00098944,","
"Async Serial","data",6.37169296,0.00098944," "
"Async Serial","data",6.37273456,0.00098944,"w"
"Async Serial","data",6.37377632,0.00098944,"h"
"Async Serial","data",6.37481808,0.00098944,"i"
"Async Serial","data",6.37585984,0.00098944,"c"
"Async Serial","data",6.37690144,0.00098944,"h"
"Async Serial","data",6.3779432,0.00098944," "
"Async Serial","data",6.3789848,0.00098944,"c"
"Async Serial","data",6.38002656,0.00098944,"o"
